score	sentiment	split	text
1	neg	test	"I first started going to Mr. Azteca's from the advice of a friend who loves it there. I have been to this place 3 times thinking ""well, maybe I just got them on a bad day"" - that isn't the case. This has GOT to be THEE sorriest excuse for a Mexican restaurant that I have EVER experienced! For starters, the service is unbelievably poor! One of the servants always has a snotty look on her face and doesn't look me in the eyes. She openly talks about the guests in Spanish thinking that no one will understand her . (C'mon, this is California, Spanish is the 2nd dominant language!). 2nd: The dish that I tried actually wasn't that bad; chicken taquitos. The meat is the same chicken they use for the enchiladas so there is a hint of enchilada sauce mixed in with the meat. However; all three times I have been there my order was wrong! At first I thought maybe I am ordering wrong, but it doesn't take a skilled linguist to clearly enunciate "" 2 Chicken Taquitos with Guacamole and Cheese""! Today just topped it off: I don't eat beef AT ALL but somehow ""4 chicken taquitos"" was interpreted as ""4 Steak Carne Asadas""!! What the hell?! 3rd: The prices are different depending on the customer! If they like you you get everything for a dollar. Tacos, enchiladas, taquitos - $1.00 each - but if they give you the snotty look and a smirked lip, then you're paying for every spoonful of guacamole, full price for the tacos, and $.85 for the cheese!! I am so happy there is a place like We8there.com for me to vent!!! If anyone else has been to this place please post your review, thanks!"
3	neg	test	Classic American Steak house. Many cuts of large steaks are offered. One salmon dish is on the menu. All sides are served ala carte but are large enough to share. Wine list is priced resonable. Everything was good but nothing was outstanding.
2	neg	test	The place was under construction and had a weird smell to it. The waitress seemed overwhelmed but there was a LOT of staff there so I'm not sure what the problem was. We are enjoying checking out the funky diners on the east coast but can't advise anyone to rush to try this one. Sounds like it's gotten a BIT better than when the previous reviewer was there - but not much.
2	neg	test	We dined at Cochon Sauvage on a Sunday night. We arrived at 8:00 p.m to find the entire restaurant dead. Not to mention the look of irration on the servers face (they close at 9:00). The entire time we felt completly rushed. The staff even started taking stuff apart and closing while we were still on our entree. The food was average and the server had lack of knowledge. I have read other reviews about the rude grey haired man. Obiviously these owners are completely arrogant. Which they shouldn't. A Sunday night and there are only 3 people in the restaurant?
3	neg	test	For $230.00 we expected a memorable dining experience. The atmosphere was so so. They didn't even have valet parking.
3	neg	test	Although we asked to be seated in Non-smoking, we were sat in smoking section AND next to the bar. Food was OK at best, nothing spectacular. Service was also middle-of-the-road. May go again, simply because I usually give a place 2 shots.
3	neg	test	Small, ecclectic open kitchen restaurant. Plastic covers provide nice outside seating. Great flavors and spices enhance the meal.
3	neg	test	The waiter was great! The manager and other waitresses were very rude!
1	neg	test	"HELP! if someone sees this within the Bowie area, please I could just scream, I just have to let you know. I had an aweful experience. I decided, since it was Holiday, to treat some of the younger generation within my family, to a nice meal, and a movie. The movie ""Maid In Heaven"" was very good! However, prior to that we went over to the TGIF within the Town Center. 1. We waited 10 minutes, after being seated, before I asked for our server. 2. We received no water! 3. So naturally, the hostess that I am, I allowed my guess to order what they wanted. They chose the hi-ended items. 4. Finally we met our server, and, he apologized, explaining that they were in the back figuring out who was going to serve who. 5. Dah!!! TMI - too much info, I don't want to know that. 6. I want to be served. I explained that we were going to the movies across the lot. I ordered soup, I got no spoon! 7. The soup came with my entree, however, it was just liquid. 8. I returned it asking for a better serving, It was luke warm. 9. All the entrees ordered were either burned, or cooked twice. 10. It was awful. I displayed it all to the manager, and he gave me a DISCOUNT!!!!!!!!!!!!!!!!!!!, HE SHOULD HAVE WAIVED THE ENTIRE MEAL!!!!!!!!!!!!!!!!! I'm over with that CHAIN for a while. I was embarrased, it was supposed to be a treat. My guess were not impressed, and it reflected BAD on part, for making such a selection to dine in. :-( vthomas4513@yahoo.com"
2	neg	test	"Several weeks back we had read an article in the New Haven Advocate praising the donuts at Hole Scoop. Their donuts are produced automatically by a ""robot"" (which is some sort of a local attraction) and we were informed in the article that one should arrive early in the morning in order to see the ""robot"" in operation and to enjoy the donuts while they are at their hot and fresh best. This past Sunday we arrived at 7 AM only to find the ""robot"" still fast asleep and the donuts cold and apparently leftover from Saturday. We purchased a couple of the very small donuts for 80 cents each and we were not at all impressed with them! They were marginally better than those nasty things that ""Krispy Kreme"" sells, but not much! Perhaps we would have liked them better if they hadn't been leftover, but if they don't have fresh donuts at 7 AM on a Sunday morning, when do they? We may give them another try if we are in the area, but we would not make another trip just for their donuts!"
1	neg	test	Definetly will never go here again. The food was over priced and the menu was overworded. No one at our table was impressed to say the least.
3	neg	test	"As a party of 7 people, we could only make a reservation for after 8pm. We were out for a special occasion, so wanted to eat outside. We were told the wait would be 35-45 minutes. Fine, we got drinks... an hour and 10 minutes later, someone from our party inquired about our table. Once seated, service was slow and at times unprofessional for a restaurant where you hope to have a nicer than average meal. We didn't get food until almost 10pm. They had a live jazz ensemble there, but the music was way too loud for a typical conversation to occur. Don't believe the reviews from people saying that they had great steaks here - this is Omaha people! You can go anywhere and get ""great"" steak! The river was beautiful and the food okay. I'm going to try really hard to not go back there."
1	neg	test	You woule be better off going to Del Taco. The service at Latigo Kid is unacceptable and the food is nothing to write home about. In fact, you probably could send it home and it would be the same temperature as when you receive it in the resturant. And to top off the terrible food and service the atmosphere is just sort of a dump.
1	neg	test	"We sat for a half an hour before even getting a drink order. The waitress had a party of 10 then us and other tables in the restaurant. Then another 20 minutes before she took the order, because other party was so demanding. Our salads came out with the other people food and before we even got our salads they sat on the tray at least 10 minutes. The waitress had people help bring the food out but no one stayed to help pass out. We got our food with the next 20 minutes, it was good. I did ask to speak to a manager. I had told her that the first thing was this waitress should have never been given the two parties back to back unless someone was going to help. I then told her that before things even started, it took her a half an hour before coming over to our table to get a drink order. The manager's words were ""the problem you people's party is that when you party doesn't show up all at once"" I cut her off because the first thing is you don't blame the customer because our party didn't show up all together. I never complained about the wait in the lobby. I basically rolled her eyes at me. She talked to me like I didn't know what I was talking about. I told I have been in the restaurant business and retail for over 10 years. All I explained to her was that the waitress should of had more help and unfortunately she did not get it. From what I understand this waitress was in tears earlier. She had had four complaints that night already because of other parties. I don't blame all of it on the waitress I blamed management for no team work. Will never go there again."
3	neg	test	"Housed in large, glass walled buildinng with a nice view on the fishing port. A bit noisy but comfortable overall. Food is very good and focuses on fresh fish. You can not miss the ""spaghetti ai frutti di mare"", an enormous dish of spaghetti with seafood, an outstanding piece cof cooking."
3	neg	test	"We recently visited this Hometown Buffet location on a Sunday morning to try their breakfast buffet.My wife enjoyed their freshly made donuts and was especially thrilled that ice cream and soda were still available despite the fact that we were having breakfast.(Since she is an adult she can have whatever she wants for breakfast,I guess!) I stuck mainly to the more ""traditional"" breakfast items.I especialy enjoyed their chicken-fried steak with country gravy.Overall the selection here was so large that everybody should be able to find something to their liking.One thing that we have always liked about this specific location is that they have caffeine-free diet Sprite as well as the more commonly offered caffeinated Diet Coke available on their drink bar."
2	neg	test	Not good. Had to wait 15 minutes just to get a menu. One waitress for the work of three. Seated next to a smelly restroom. They screwed up our order three times. No coffee or drink refills offered. Food cold by the time we got it. We'll never go back.
2	neg	test	"We heard about the hype of this place, and were told that, for a French, this was the place to be - OUCH! Pastries were hard and raw, apparently from hours earlier. So-called ""Douce France"" doesn't give locals anything French nor sweet as the name suggests. Another tourist trap to me. Also we went to observe a French conversation group - meeting every Friday night. These looked like people avid of all-French things - but they obviously don't eat pastries :-)"
1	neg	test	Food very late coming (60-90 minutes). Food was cold in some circumstances. Food made me sick the next day.
3	neg	test	Mixed drinks were so watered down the ice didn't even melt. As a group I be we dropped alot of money for what we DID NOT get. When we asked a manager about the drinks, he admitted that they do not put vodka in some of the drinks that you can't tell weather it's in there or not. One couple spent $80.00 on drinks and were so disgusted they left. The bar tender was taken care of every round and I am sure was just doing her job but DAMN come on.....I must say there were alot of nice looking people there dressed HOTT....The music was a little too blah, the place is aswesome looking but that's about as deep as it does. I know our lil party or 8 won't break them but not going back but it was like just being robbed of you cash.
2	neg	test	There's no lying, the food here is good. Unfortunately, thats the only thing that is. The entree size is the most disappointing. A $14 dish has about 1/2 of what other similarly priced restaurants have. The seating is crowded. The atmosphere has very poor accoustics. What I thought would be an awesome place to take mom and dad turned out to be a nightmare...we couldn't even hear each other and were sitting just a few feet away. The food is good, but everything else sucks.
2	neg	test	We posted a review of the Shady Maple Smorgasbord back in November of 2003 and gave our honest opinion as to the quality of their establishment.We stand by our opinion that not only was the food bland,but that most of it was not even freshly prepared and was of a mass-produced,pre-packaged nature.We have been visiting Pennsylvania and the Pennsylvania Dutch region annually for the last 11 years,and despite what the previous reviewer has to say,we do appreciate the cooking styles unique to the region.We expect freshly-prepared dishes lightly seasoned so that one tastes the true flavors of the ingredients,not just the spices.We do not,however,expect a true Pennsylvania Dutch restaurant to serve food that would be more suitable for the Hometown Buffet.Both my maternal and paternal grandmothers were excellent cooks in their own ways,but if one of them had prepared food of the type served at the Shady Maple Smorgasbord I would have wondered which industrial kitchen she was employed at!We are not saying that the food here was disgusting,just not what we expected after all that we had heard over the years.We are just stating our opinion that,of the dozens of restaurants that we have dined at in the region over the past 11 years,the Shady Maple Smorgasbord was the most disappointing. This is a forum where we are all free to give voice to our opinions on any given restaurant.We have no problem if someone disagrees with our opinion and wants to post their own conflicting review.Please,however,do not call into question our knowledge of various styles of cuisine.We take great effort to be fair in our opinions.Sometimes we are probably too lenient.Thank you.
1	neg	test	"I went to the Villa Tronco with a group of friends. I am a college student at USC, as are they. It was a friend's birthday dinner. There were seven of us. I understand that reservations were made for eight. The food is fairly expensive, although, not unreasonable for a small Italian restaurant located in the city. I was in the mood for pasta and a number of us were watching our wallets. Most of us ended up ordering the same or similar dishes. The salad arrived. Although it was small, it was fine with a light lemony dressing. The taste and freshness whetted us for the entree. Our drinks were not full, our waitress had no personality, she never checked on us, or came to ask us how we were--all the usual things that wait staff does. The entrees arrived. The food was awful. I almost sent mine back on the spot but decided against it because I didn't want to detract from the birthday spirit. I should have sent it back. The pasta although not mushy was waterlogged, incredibly bland, and probably wasn't even semolina. I had a combination plate hoping that I could sample some delicious ravioli, lasagna, and rigatoni in their respective sauces. The tomato sauce was a diluted tomato puree that certainly lacked tomato flavor and had no herbs or spice. None. The lasagna had no flavor, and I could not bring myself to eat it with its mushy blobs of browned hamburger (not likely that it was even ground chuck). The cream sauce on the rigatoni was light and pleasant even if the pasta itself was anything but. The garnish was a sprinkle of parsley that was in the cream sauce on the rigatoni. So it wasn't actually garnish. The presentation on-the-whole was awful. It looked like a cafeteria plate. My friend had the eggplant parmesan of which she could only eat half although she hadn't eaten. She paid so much for it that she took the other half of the miniscule portion home and ate it this morning as breakfast because of monetary guilt and spite. Another friend of mine described her food as ""gross"" with ""watery tomato"" from a can. Another offered her sympathy because she didn't have the meatballs to ""break it up."" I think you get the picture. Fortunately, the birthday girl enjoyed her dish that was some $20-something dollar creation. I would gladly have paid a little more if only I had known. I planned to speak to the manager to express my displeasure, but had every intention of paying (and none of tipping). Our checks came. Gratuity had been added. Our party of seven were seated in separate booths, served at different times. The gratuity was a surprise and a shock. The 20% addition to the bill unjustified. One of the checks was calculated wrong. I spoke to manager and asked the gratuity be removed. It was minor, but it was at least $3.00 on our checks. It would have made us more content. I explained the lack of presentation, the waitress who gave us no attention, the empty drinks, the bad food, the server who asked ""Who had the eggplant parm?"" I explained that we weren't served as a party or seated as one. I got nowhere. I was told more or less that we had been done a favor by getting reservations because they were busy. There were at least three empty booths immediately surrounding us. There was no bustle, no wait, no one eating. I was told that whoever made the reservations understood the arrangement. I told them that they had expected we would have been served together. I explained the entire party's discontent and disappointment. Surely, reservations are not a contract that says the diners must be pleased with the dining and service. I was told that because my friend had gotten a free piece of cheesecake I was in no place to complain. And lastly, I was told that I had an excellent waitress. I thought about causing a seen but could see that Carmella (the manager) was likely to escalate the situation to something inappropriate. We were forced to tip the bad waitress, given no respect as costumers, given no compensation for our discontent, and made to pay for slop that any fast food chain could produce if they went Italian. I have had poor dishes, but this amount of disrespect is new. Olive Garden does it better."
2	neg	test	I think the above reviewers work there because these reviews sound very bias if not too over the top. I dined at this restaurant the other night with a couple of my buddies, and while the food was merely good, maybe just alright, I would never consider this an overwhelming dining experience. The restaurant was there and we chose it. Would I go there or any of the other Hamburger Hamlets again? Maybe, if it was the only restaurant available. The cost of the food and drinks didn't necessarily match the quality of the product and service. Maybe I am wrong, but I really think the previous reviewers were employees needing some business.
3	neg	test	"""My family and I are very glad we found this restaurant, its nice, clean, the buffet is full of great food, and they even do FREE delivery !"""
1	neg	test	It was one of the worst experiences I had ever had. The food was all dried up and tasted a few days old wihle the fruit contained sand and hair in it. I almost barfed when I tried their Snow Crab legs. Their food is terrible, the service is completely wasted and the atmosphere is very unoriginal. I would never return to it and advise all others to do the same. I personally now enjoy the China Buffet Restaurant in Hudson PLaza by T.J. Maxx. I also dislike the Dragon BUffet and the King Buffet.The China Buffet provides excellent service and I love it's delicious true Asian and western Delacacies. Thumbs down for Hudson, Dragon and King BUffet.
2	neg	test	Weird place. There's an inside dining area....but it was locked. You had to order through the the window. It's not in a good part of town, but it's not the worst either and I was there in the middle of the afternoon. The food was alright. Nothing to brag about. I'm really not sure if I'd eat there again or not....the whole having everything locked up really tight made me uncomfortable.
1	neg	test	This restaurant, Clay Oven, on Route 130 and opposite Renaissance Homes near Cranbury intersection really Sucks! The owners are absolutely mannerless. It seems they don't know how to do this business. They don't care about the customers. They don't know how to talk to the customers. The food is not at all worth paying for. Seems like they use the left overs or something or does not use proper material. The ambiance too is dull and boring. It is not at all worth going there and paying for that junk food. I did not get a proper service and then I ate there in the afternoon and by evening I was feeling sick and at night I was literally vomiting...the WORST place I have ever been. I highly recommend NOT to go there at all.
3	neg	test	We stayed at the Perimeter Doubletree Hotel in Atlanta, GA several times because we were filming a plastic surgery documentary with a production co. hired by Discovery. So, the only convenient food was from the Dunwoody Bar & Grill in the hotel. (and Chin Chin's next door, but that is a different story) I can't say the food was really excellent, but what non-specialty restaurant in a hotel is? Also the service was so-so. It depended upon the server. The really tall guy in the bar area we liked a lot, I wish I could remember his name, but he always provided us with special-needs items due to our strict recovery protocol. Also, the restaurant manager was REALLY nice, every time he saw us he was so helpful, and pleasant and even let us sit in the bar area (the seats are more comfy and lean back a bit which was a plus due to our bodily states.) The female that we seems to get every time was bitter if you ask me. She had short curly hair I believe and I wanted to complain but I thought, ahh what difference does it make. The manager's and bartender's attitudes made up for any shortcomings. BTW you can get a buffet breakfast there I think for $10.95 or something like that and there is like a VAT of grits all for the taking. I love grits! The coffee was a bit cold, and the omelettes made with a greasy orange cheese, but hey it could have been a bad day. The oatmeal with raisins, cream and brown sugar was tasty :) Not sure if we will eat there again, as it depends upon if we decide to stay at Perimeter Doubletree again for our next follow-ups. But, food is food and when you are starving it will digest.
2	neg	test	The neighborhood has watched with great interest for some months as this building was completely gutted and refurbished in preparation for the opening of this restaurant. I wish I could say it had been worth the wait. The renovated space is beautiful - spare, modern, elegant. The front patio was quite warm on the cold night we visited, and the pianist inside, though barely audible on the patio, is a nice touch. The service, while friendly and cordial (perhaps overly so, but the new kid tries harder) was abysmal. Our waiter appeared only occasionally, and the tables nearby did quite a bit of neck-craning as well. The server's scarceness seemed even more annoying in view of the glacial slowness with which our courses appeared. This is definitely not a restaurant to visit if you have theater tickets (unless you enjoy missing, at the very least, the first act). The food? We started with the ahi tartare, but the server brought us the cherry tomato/basil/olive tartlets instead. My fellow diner enjoyed them (I hate tomatoes, but they were comped). The ahi, when it finally arrived, was delicious, as was the clam chowder that eventually followed. I chose the paella as my main course; my companion had the monkfish. His was okay, I guess (he ate it all), but the paella was positively dismal. The rice was grainy, chalky even, and scorched as well. Uneatable. It was just as well, I guess; the long interval between the chowder and the entree had killed my appetite. So, bottom line. The renovation was worth the wait, but you'll want to give these folks a few months to get service, timing and food under control. If you enjoy being a guinea pig, though, this is the restaurant for you!
3	neg	test	"Oh you people! I have read your hateful reviews of this landmark restaurant and thought, ""Yes, everything they say is true, but, everyone should eat at Joe's at least once"". Why, if it is overpriced (and it is), crowded, the waiters (male please) rude, the service rushed, would I recommend that anyone eat there? Simply this, the experience. So now, grasshoppers, Zen and the art of eating at Joe's Stone Crab"" First. It's gonna cost about $100 per person. That's just for the food, liquor is extra. Three hours average wait, that's three cocktails or frozen drinks while you schmooze and wait to be seated. Bring friends with whom you like to talk, you'll have plenty of time for conversation while you wait. Warn them in advance of what to expect. Don't bring friends who look at the host every ten minutes wondering how many names have been crossed off the list. They will soon get devil eyes and start acting like lunatics. Bring the ones who like to people watch. This is a great place to play ""Celebrity Look Alike"" (Hans Blix ladies and gentlemen). You might even see a real celebrity but don't get upset if they seat them ahead of everybody else, they are after all, JLo and Ben or P Diddy. Order these things and only these things. As a matter of fact, when the waiter brings the menu, look amazed and say, ""I'll have my usual"". This will throw the chap into a panic trying to remember who you are and will provide your tablemates with chuckles and appreciation of your wit. Anyway, back to your order. For openers, order Joe's Cole Slaw ($4). This stuff is very tangy, not sweet like I prefer, but it has a way of setting up your taste buds for the crab claws. If you like beer, order one at this point. For dinner, the large stone crab claws (about $39 per order), Lyonnaise Potatoes (hash browns with onions $5), and creamed spinach ($3). If after eating all of this, you are still hungry for claws, order a plate of the medium crab claws for the table ($20). Save room for dessert however, because this place makes great key lime pie ($5). Add coffee ($1.25) and that's a meal at Joe's. Now, about being rushed. Don't. You had to wait three hours, some other joker behind you has to wait his three. Talk, eat, drink, enjoy dining at the very first business opened by a Jewish person on Miami Beach. In 1913, Joe Weiss operated a lunch stand at Smith's bathing casino. From these humble beginnings came this gorgeous restaurant with people willing to wait hours to eat there. The menu which I just quoted you has been the standard dinner at Joe's since the 1920s. It was Joe's that introduced the stone crab to diners. Before Joe cooked and served them, no one ate them. Once a year I eat at Joe's. My friends at Carnival Corporation invite travel writers who cover their ships and companies to a dinner at Joe's. It is a gathering of seventy friends and collegues and we have a wonderful time and vow to meet again the following year. Get your head right before going to Joe's, bring lots of money, lose your inhibitions and have a great time."
1	neg	test	"On Tuesday night, September 30th, I brought a group of 7 adults and 1 child to the upstairs restaurant at 6:00 p.m. This was a ""thank you"" dinner to two Maui residents for their hospitality during our stay on the island. When I first told the residents here we were eating they seemed less than enthusiastic. They said they had dined at the restaurant before and were very put off by the ""no printed menu"" policy. They felt it was confusing and unhelpful in deciding on their meal. I mentally minimized their objection and proceeded with the reservation -- how much of a problem could it be? When we arrived a few minutes early we were told we would have to wait downstairs until 6:00 p.m. exactly. At 6:00 p.m. we were seated at a very nice location overlooking the ocean. The top of the table we were seated at was scratched and worn and did not present a good first impression. Our waiter arrived promptly and took our wine order. He then explained the ""no printed menu"" policy and went into an extensive explanation of what was offered. No prices were volunteered. He left and when he returned to take our order we went through another round of questions but this time he was questioned about some prices and food combinations. He explained the options of food, sauces, substitutes, side-dishes and prices as best he could but the situation was less than satisfactory and some in our party were still confused. We ordered. The appetisers and salads were served promptly. There was a long wait until the main courses were served. I would judge the food to be large in quantity and very average in taste. The presentation was fair-to-poor, with no color or garnishment on the plate. In summary, this was hardly a fine, up-scale dining experience. I've had Italian food in a local family restaurant that was three times as good at one-fifth the price. I visited the restroom. It was poorly maintained (dirty grout) and the sink fixtures were dated and dirty. I expect that your ""no printed menu"" policy is intended to create an ambience and establish the server as the diner's guide to a fine dining experience. What it came off as to me, because I paid the bill ($540), was an opportunity to disguise the high prices for ordinary dishes. I guess the truism is correct: you either get a beatiful view or fine dining expereince, not both."
2	neg	test	"No. 1 Chinese BBQ Restaurant Number One Local Boys Kauai Preliminaries: I am haole, that's not local. Locals are hapa, if they are not haole. Webster's Dictionary defines hapa haole, and haole, but not hapa alone. Haole in case you don't know, are those unlucky not to be Polynesian. Generally applied to mainlanders. When out and about Kauai, for those who pay attention to such things, on low riding small trucks and other teenage idles, can be seen window appliques of the logo: local boys or Kauai'i boys or West side boys. Doubtless, Spielberg, quintessentially attuned to boys and their growing-up, noted this local boy preoccupation culture whilst making his first Jurassic Park on Kauai. One more important element, local boys tend to the ali nui physique of the ancient Polynesians. That means, in short, massive. Number One I had missed till my hapa pal Owen recommended. Owen meets all the elements of local hapa, to be redundant. What's really important on Kauai? To the local boys its cars and food. Where do they put their money? Cars and food. The language for the two has become interchangeable. When first telling me about Number One, he described it as going to pound some food; and, if only sampled, then one has just dented the thing. Number One sits in an old drive-in by the Seven-11 stores on the main drag thru Lihue, same street where Ronald McDonald resides. Going to Number One, locally owned by Chinese for whom English remains a struggle, means you can hit the 7-11 for that Big Gulp bargain drink and then ding the menu a bit further at Number One. Eat-in or Take-out. Efficiently, local boys get the best buys at both locations. Owen describes the portions by gesture to show a plate satisfyingly filled to its edges. There lingers at the reflection a slight smile on his lips, and Owen repeats a paean to the size, whilst repeating the gesture. Note to reader: Owen comes to my shoulders, but I should guess our poundage equal. Owen further advises, one can order 1, 2, or 3 main choices with a choice of rice, including fryed rice, or noodles. ""How"" he exclaims for emphasis, ""Can they do this for the price?"" They must mean here the Chinese owners. Reflexively, I think for a moment of macro-economic things, wondering but should I call Alan Greenspan with this anecdotal report of price levels due to in-sourced Chinese cuisine. Or, can this but be a centuries' long trend with which the aging guru already incorporates to his broad vision? After all, I once read somewhere that, as the wag put it, in Manhattan, all Chinese cooking takes place in one vast subterranean kitchen, and then is brought to the surface for distribution. Probably, this is where that dig-a-hole-to-china story got started. Another item the CIA ought to look into. Back to Local. I ask Owen about L&L, one of what I think is a local place. He advises me dismissively, no local, but a franchise from Oahu. Note: L&L opens 24/7. But now Owen, going with the flow, glowingly tells of the Chicken Katsu, with genuine fondness he takes the time to describe the dish in detail. Boneless chicken pieces battered and fried, served with a choice of toppings, including real gravy. Enough of theory: I took myself the next day for a late, by Kauai standards, dinner to Number One. For more information to stay on Kauai and visit Number One yourself, see www.MyPoipuBeach.com/NumberOne. No. 1 Chinese BBQ Restaurant, 3-3160 Kuhio Hwy Lihue, 96766 246 6888"
2	neg	test	The food is very bland. A local had raved about the tortilla soup, and it was all right. But very much on the bean-y side. I like mine more brothy. If you like beany tortilla soup, then maybe you'll like this place. I ordered the Salmon and Penne and it was so bland. I usually never put salt on my dinner, but this time I did and I had put a lot, mind you. The service was great and courteous. The atmosphere had nothing to complain about - nor to rave about. I just felt really bad that the food was tasteless. I had a good time regardless because I was with my fiancee. He didn't like his food nor his Syrah either.
1	neg	test	The original Sals was excellent food. Both my husband and I have noticed a huge decline in the quality of food with the new owners. The cheese and sause used on the burgers is so horrible it actually smells and tastes like vomit. We thought it was an isolated incident-tried another location-and found the exact same experience. The hamburger patty was so scimpy, and to try to hide this fact-they added a ton of toppings and that horrible cheese. The prices have raised dramatically. We will never return to another sals.
1	neg	test	"Easily the worst seafood experience I had in the Maritime Provinces, perhaps the worst ever. Unfortunately, Billy's Seafood Company was mentioned in most of the travel guides I read. My meal was overpriced and overcooked. We had tried to get a table before a comedy act the night before, but they were very busy, so we stopped after a trip up the coast...I truly wish we hadn't. The hyper waiter couldn't answer a simple question... what do you have for beer??..so we ended up with run of the mill pisswater beer. I'm not sure they served anything better. I ordered the Deep Sea platter and was looking forward to a fine meal, instead I got mostly french fries that were so overcooked as to be inedible, clams that were anything but ""juicy"" as advertised, and haddock fried inches away from incineration. It was evident to me that the fryolator oil was past its sell by date, it's too bad the cook didn't notice. The only redeeming feature of the meal was the Digby scallops which must have been cooked separately...they were quite nice. My companion's meal, while digestible, was a disappointment. She found that the garlic in her seafood dish so overpowered the lobster, it might as well have been pollock. I am from the New England seacoast and my meal would have been a hanging offense at home. Really, fried clams shouldn't snap like potato chips! I know now that I should have complained, instead of gamely trying to find something good about the meal...it doesn't always pay to be as polite as Canadians. The irony is that the evening before we had a perfectly nice meal, complete with scallops and microbrewed beer at Tapps, a brewpub a block away. We spent a 3rd of the price of Billy's Seafood and actually enjoyed our meal. And our feet touched the floor. What's with the chairs anyway, Billy?"
1	neg	test	My wife and I had reservations. It took over an hour to be seated. We were told the grill would be closed shortly after we were seated. My wife's food seemed rushed. Mine was so salty that the manager almost fell over when I insisted he taste it. We left the restaurant angry and disgusted. Unless you are a know food critic or a cherished regular don't expect to be treated respectfully.
2	neg	test	Ouch-we went because it was part of the Lettuce Entertain chain but we would not go again. Good location for the downtown hotels but they clearly take advantage of tourists with the marginal service and ambiance that can be similar to a noisey college lunch room . The food was good but it was not outstanding. Our waitperson was slow and inattentive. Prices are in the moderate to high range. NOT ONE OF CHICAGO'S BEST BETS!
2	neg	test	I have to agree with the previous reviewer. Food was not very good. I ordered a pasta with red sauce. Sauce was terrible. They only had red pepper in it as a spice. No basil. No oregeno. I was also not happy that the server seemed to indicate the soup/salad came with the entree. Service was marginal. My companion's meal had to be returned as it was cold. It also took forever to take our order and then get our food. In terms of ambience, do not bring a date there. Difficult to carry on a conversation because of the noise. It is definitely not worth spending your money. I would suggest you dine elsewhere for the prices you pay! It is just not worth it!
3	neg	test	"I fondly remember the times in my childhood during the 60's and the 70's when my paternal grandparents, my parents,my sister and myself would pile into grandpa's Ford Maverick or mom's Chevy Impala,headed for the HoJo's in Milford,Ct,just off the Merritt Parkway. Naturally,we always went on Wednesday or Friday for the All-You-Can-Eat fish or clam fry. I remember being yelled at by my parents for using up all of the tartar sauce or for slurping my soda.I remember my teen-age sister expressing her embarrassment when my father ordered 3 or 4 plates of food.Those were the days! HoJo's were everywhere! Today this is the only surviving Howard Johnson's in the entire state of Connecticut. On the day after Christmas we were out shopping and were passing near this restaurant and,since it was lunch time,we decided to stop by for old times sake.Sadly,the old saying about not being able to re-live the past is true.The clams, fish ,coleslaw and fries were pretty much as we had remembered. What really used to set HoJo's apart,however, was the cheerful and attentive service that they provided. Patrons used to be presented with a basket of assorted warm rolls and butter as soon as their food was ordered.(This was actually HoJo's attempt to get you to fill up on bread!)The great service and the rolls are both no more! We nearly had to launch a flare when we wanted re-orders of clams and fish and when the re-orders came they were tiny. When we asked for larger re-orders the manager griped at our waitress and we then didn't get ANY re-orders until we reminded our waitress. The patrons next to us ordered omelets and had to re-order 25 minutes later as the manager threw out their order slip by mistake!Even the trio of youths in Gothic attire got poor service! I overheard the girl dressed up like Marilyn Manson say ""My potato is hard"".The three of them ended up playing a game of ""hot potato"" with it,except that the potato obviously wasn't very hot!It's sad what has become of this American Icon,but with the fast food generation comes the end of the old ways!"
2	neg	test	If you decide to eat here, do so only if you can sit in the ground floor room -- the tiny rooms downstairs are very cramped and very, very smokey if anyone is smoking. There are so many better places, so why bother?
2	neg	test	Run-of-the-mill American restaurant; Americana decor, pub-like ambiance with black and white checkered tablecloths. We were started with Sourdough bread and whipped butter  sad to say this was the highlight of our experience. Everything went downhill from here. For appetizers we were intrigued by the Buffalo Shrimp ($7.99). What a waste of seafood! For entrees, I had the Hawaiian Chicken and Shrimp Salad with Coconut Mango Dressing ($10.99). The dressing- the coconut overpowered the mango; the pineapple was clearly out of a can and the chicken strips from the Perdue package or the deli section of the grocery. The greens were even worse! Not one ingredient in this salad was fresh! Hubby had a Bacon Cheddar burger ($6.99) it was decent, charbroiled (can't go wrong with that) and a nice size. Big disappointment in general, though no surprise. Other items that sounded appetizing: the Kalamata Pesto Bruschetta ($6.99). I guess we'll never find out if this is good or not.
1	neg	test	Probably the worst meal I have ever had in a restaurant. It all seemed wrong before we even sat down. Negotiating an obstacle course of coat-racks and a piano to get to my seat set the mood. The room is painted in an unusually ugly colour scheme which keeps your focus. Never mind. How's the food ? The starter was a boring slice of smoked salmon with no effort at all to even enhance it's presentation. The rib-eye beef reminded me of 25 years ago eating cardboard flavoured army stew from a tin can. Dessert was white. I am not sure what it was, just to say it was white. The prices were exorbitant and the atmosphere was pallid. The waitress even chased our party down the street afterwards to correct a minor error on the bill. I actually cannot say anything good about this place. Incredibly they had the audactity to put framed quotes and comments from positive newspaper reviews in the toilets. They must have been very selective choosing words carefully for highlighting. Sorry Fado. How you are in business is hard to fathom. I won't be back.
1	neg	test	This place states it is family friendly, it was anything but. We were there new years for a nice dinner which ended up a disaster due to the loud music from the bar down stairs
